Run #0
bird_condition_healthy|31| 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 14 14 15 15 17 17 17 17 18 18 18 18 18 18 19 19 19 19 19 19 20 20 20 20 10 10 10 10 10 10 10 10 10 10 11 11 10 10 10 10 11 11 12 12 12 12 12 13 13 13 30 15 15 16 16 17 17 17 17 17 17 16 16 17 17 17 17 18 18 18 18 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
crop_production|31| 12 12 12 12 12 12 12 12 13 13 13 13 13 10 10 10 10 10 10 10 10 10 10 10 10 14 14 14 14 14 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 13 13 13 13 13 12 12 12 12 11 11 11 11 10 10 10 10 16 16 16 16 16 13 13 13 13 20 20 20 20 16 16 16 16 18 18 18 18 18 18 18 18 18 20 20 20 20 17 17 17 17 15 15 15 15 20 20 20 20 20 19 19 19 19 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17
economy|31| 15 15 11 11 17 17 16 16 13 13 13 13 19 30 15 16 16 15 15 14 14 19 19 20 20 15 15 10 10 19 19 12 12 18 18 14 14 13 13 13 13 15 15 14 13 13 13 13 14 14 15 15 18 18 16 16 15 15 15 15 14 30 12 12 17 17 15 15 16 16 18 16 16 15 15 17 17 15 15 17 17 16 16 15 15 17 17 17 17 18 18 17 17 16 16 16 16 17 17 16 12 12 17 17 16 16 15 15 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
egg_consumption|31| 12 12 12 12 12 12 12 12 13 13 13 13 13 10 19 19 19 10 10 10 10 10 10 10 10 14 14 14 14 14 16 16 16 16 16 16 16 16 16 30 30 30 16 16 16 16 13 13 13 13 13 12 12 12 12 11 11 11 11 10 10 10 10 16 16 16 16 16 13 25 25 25 20 20 20 20 16 16 16 30 18 30 30 30 18 18 18 18 18 20 20 20 30 17 17 17 17 15 15 15 15 20 20 20 20 20 19 19 19 19 17 17 17 17 17 17 17 17 17 17 17 17 17 17 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
egg_marketing|31| 12 12 12 12 12 12 12 12 13 13 13 13 13 10 10 10 10 10 30 30 30 10 10 10 10 14 14 14 14 14 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 13 13 13 13 30 12 12 12 12 11 11 11 11 10 10 10 10 16 16 16 16 16 13 13 13 13 20 20 20 20 16 16 16 16 18 18 18 30 18 18 18 18 18 20 20 20 20 17 17 30 30 15 15 15 15 20 20 20 20 20 19 19 19 19 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
egg_production|31| 12 12 12 12 12 30 30 30 13 13 13 13 13 10 10 10 10 10 10 10 10 10 10 10 10 14 14 14 14 14 16 16 16 30 16 16 16 16 16 16 16 16 16 16 16 16 13 13 13 13 13 12 12 12 12 11 11 11 11 10 10 10 30 16 16 16 16 16 13 13 13 13 20 20 20 20 16 16 16 16 18 18 18 18 18 18 18 18 18 20 20 20 20 17 30 30 30 15 15 15 15 20 20 20 30 30 19 19 19 30 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
egg_productivity|31| 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 14 14 15 15 17 17 17 30 18 18 18 18 18 18 19 19 19 19 19 19 20 20 20 20 10 10 10 10 10 10 10 10 10 19 11 11 10 10 10 10 11 11 12 12 12 12 12 13 13 13 13 15 15 16 16 17 17 17 17 17 17 16 16 17 17 17 17 18 18 18 18 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
feed_marketing|31| 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 15 15 15 15 15 15 15 15 15 20 20 20 20 20 20 9 9 9 9 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 16 16 16 16 16 16 16 16 16 16 0 0 0 0 0 0 0 0 0 18 18 18 18 18 18 18 18 18 18 17 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19
feed_production|31| 12 12 12 12 23 23 23 23 23 23 10 10 10 10 10 10 10 10 10 10 10 15 15 15 15 15 15 15 15 15 15 14 14 14 14 14 14 14 14 14 29 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 16 16 16 16 16 16 16 16 16 16 16 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
fuel_emissions|31| 18 18 18 18 18 18 18 18 18 18 18 18 18 17 17 17 17 17 17 17 17 17 17 17 26 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 16 16 14 14 29 29 17 17 17 17 17 20 20 20 20 19 19 19 19 19 19 19 19 15 15 15 15 15 18 18 18 18 14 14 14 14 17 17 17 17 16 16 16 16 16 16 16 16 16 10 10 10 10 13 13 13 13 15 15 15 15 10 10 10 10 10 10 10 10 10 12 12 12 28 12 12 12 12 12 12 12 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 30 30 30
health_intensive_care|31| 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 17 17 10 10 10 19 19 10 10 10 10 10 10 10 10 10 10 20 20 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
higher_temperatures|31| 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
household_income|31| 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 29 29 29 15 15 26 26 26 26 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 30 30 30 15 15 15 30 30 30 15 15 15 15 15 15 15 15 15 15 15 15 15 15 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
income|31| 15 15 11 11 17 17 16 16 13 13 13 13 19 19 15 16 16 15 15 14 14 19 19 20 20 15 15 10 10 19 19 12 12 18 18 14 14 13 13 13 13 15 15 14 13 13 13 13 14 14 15 15 18 18 16 16 15 15 15 15 14 14 12 12 17 17 15 15 16 16 18 16 16 15 15 17 30 15 15 17 17 16 16 15 15 17 17 17 17 18 18 17 17 16 16 16 16 17 17 16 12 12 17 17 16 16 15 15 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 30 30 30 30 30 30 30 30 30 30 30 30 30
indigenous_breeds|31| 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 14 14 15 15 17 17 17 17 18 18 18 18 18 18 19 19 19 19 19 19 20 30 20 20 10 10 10 10 10 10 10 30 10 10 11 11 10 10 10 10 11 11 12 12 12 12 12 13 13 13 13 15 15 16 16 17 17 17 30 17 17 16 16 17 17 17 17 18 18 18 18 19 19 19 19 19 19 19 19 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
location|31| 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 12 12 12 12 12 12 12 12 13 13 13 13 13 13 13 13 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 13 13 13 13 13 13 13 13 10 10 10 10 10 10 10 10 10 15 15 15 15 15 15 15 15 16 16 16 16 16 16 16 16 13 13 13 13 13 13 13 13 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
marketing_information|31| 13 13 13 13 13 13 13 13 14 14 14 14 14 14 14 14 14 14 14 14 17 17 20 20 19 19 16 16 17 18 18 18 18 18 18 19 19 18 18 18 18 16 16 17 17 16 16 16 16 15 15 15 15 15 15 15 15 16 16 17 17 15 15 12 12 11 11 12 12 12 12 11 11 11 11 12 12 11 11 12 12 10 10 10 10 10 10 10 11 11 11 11 12 12 13 13 13 13 13 13 16 16 17 17 17 17 17 17 17 17 18 18 19 19 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18
nutrition_security|31| 20 20 20 20 20 19 19 19 19 19 19 19 19 19 19 18 18 18 18 18 18 18 18 18 18 18 18 18 30 30 17 17 17 17 30 17 17 30 30 30 16 16 16 16 16 15 15 15 15 15 15 15 15 15 15 13 13 13 13 13 13 13 13 13 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 10 10 10 10 10 10 10 10 10 10 10 10 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
poultry|31| 10 10 10 10 10 10 10 10 10 10 10 10 11 11 11 21 11 11 11 11 12 12 11 11 12 12 12 12 12 12 12 12 12 13 13 12 12 13 13 13 13 13 13 13 13 13 13 14 14 13 13 14 14 14 14 14 14 13 13 14 14 14 14 13 13 13 22 14 14 14 14 14 14 14 14 15 15 15 15 16 16 16 16 16 16 16 17 17 17 17 18 18 17 17 18 18 19 19 19 19 20 30 20 20 18 18 19 19 19 19 19 19 18 18 19 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
poultry_consumption|31| 11 30 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 12 12 12 12 30 12 12 12 12 12 12 12 12 12 12 12 12 12 14 14 15 15 17 17 17 17 18 18 18 18 18 18 19 19 19 19 19 19 20 20 20 20 10 10 10 10 10 10 10 10 10 10 11 11 10 10 10 10 11 11 12 12 12 12 12 13 13 13 13 15 15 16 16 17 17 17 17 17 17 16 16 17 17 17 17 18 18 18 18 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
poultry_death|31| 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 0 12 12 14 14 15 15 17 17 17 17 18 18 18 18 18 18 19 19 19 19 19 19 20 20 20 20 10 10 10 10 10 10 10 10 10 10 11 11 10 10 10 10 11 11 12 12 12 12 12 13 13 13 13 15 15 16 16 17 17 17 17 17 17 16 16 17 17 17 17 18 18 18 18 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
poultry_feed|31| 12 12 12 12 12 12 12 12 13 13 13 13 13 10 10 10 10 10 10 30 30 10 10 10 10 14 14 14 14 14 16 16 16 16 16 16 16 16 16 16 16 30 16 16 16 16 13 13 30 30 30 12 30 30 30 11 11 30 30 10 10 10 10 16 16 16 16 16 13 13 13 13 20 20 30 30 16 16 16 16 18 18 18 18 18 18 18 18 18 20 20 20 20 17 17 17 17 15 15 30 30 20 20 20 20 20 19 19 19 19 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 30 30 30 30 30 30 30 30 30 30 30 30 30 30
poultry_feed_price_or_cost|31| 12 12 0 0 12 12 12 12 13 13 13 13 13 10 10 10 10 10 10 10 10 10 10 10 10 14 0 0 0 0 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 13 13 13 13 13 12 12 12 12 11 11 11 11 10 10 10 10 16 16 16 16 16 13 13 13 13 20 20 20 20 16 16 16 16 18 18 18 18 18 18 18 18 18 20 20 20 20 17 17 17 17 15 15 15 15 20 0 0 0 0 19 19 19 19 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
poultry_flock_size|31| 11 11 11 1 11 11 11 11 11 11 11 17 11 11 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 14 14 15 15 17 17 17 17 18 18 18 18 18 18 19 19 19 19 19 19 20 20 20 20 10 10 10 10 10 10 10 10 10 10 11 11 10 10 10 10 11 11 12 12 12 12 12 13 13 13 13 15 15 16 16 17 17 17 17 17 17 16 16 17 17 17 17 18 18 18 18 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 30 30 30 30 30 30 30
poultry_management|31| 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 14 14 15 15 17 17 17 17 18 18 18 18 18 18 19 19 19 19 19 19 20 20 20 20 10 10 10 10 10 10 10 10 10 10 11 11 10 10 10 10 11 11 12 12 12 12 12 13 13 13 13 15 15 16 16 17 17 17 17 17 17 16 16 17 17 17 17 18 18 18 18 19 19 19 19 19 19 19 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
poultry_marketing|31| 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 14 14 15 15 17 17 17 17 18 18 18 18 18 18 19 19 19 19 19 19 20 20 20 20 10 10 10 10 10 10 10 10 10 10 11 11 10 10 10 10 11 11 12 12 12 12 12 13 13 13 13 15 15 16 16 17 17 17 17 17 17 16 16 17 17 17 17 18 30 18 18 19 19 19 19 19 19 19 19 19 19 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
poultry_meat_availability|31| 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 14 14 15 15 17 17 17 17 18 18 18 18 18 18 19 19 19 19 19 19 20 20 20 20 10 10 10 10 10 10 10 10 10 10 11 11 10 10 10 10 11 11 12 12 12 12 12 13 13 13 13 15 15 16 16 17 17 17 17 17 17 16 16 17 17 17 17 18 18 18 18 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19
poultry_price_or_cost|31| 15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 6 6 6 6 6 6 6 6 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 15 15 15 15 15 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
poultry_production|31| 10 10 10 10 10 10 10 20 10 10 10 10 11 11 11 11 10 10 11 11 11 11 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 13 13 12 12 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 12 12 13 13 12 12 12 12 12 12 13 13 13 13 14 14 13 13 13 13 13 13 13 14 14 15 15 15 15 17 17 17 17 17 17 18 18 18 18 18 18 19 19 19 19 20 20 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
poultry_productivity|31| 11 11 11 11 11 11 11 11 11 30 11 11 11 11 11 11 11 11 11 11 12 12 12 30 12 12 12 12 12 12 12 12 12 12 12 12 12 12 30 14 14 15 15 17 17 17 17 18 18 18 18 18 18 19 19 19 19 19 30 20 20 20 20 10 10 10 10 10 10 10 10 10 10 11 11 10 10 10 10 11 11 12 12 12 12 12 13 13 13 13 15 15 16 16 17 17 17 17 17 17 16 16 17 30 17 17 18 18 18 18 19 19 19 19 19 19 19 19 19 19 19 19 19 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
poultry_slaughterhouse|31| 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 14 14 15 15 17 17 17 17 18 18 18 18 18 18 19 19 19 19 19 19 20 20 20 20 10 10 10 10 10 10 10 10 10 10 11 11 10 10 10 10 11 11 12 12 12 12 12 13 13 13 13 15 15 16 16 17 17 17 17 17 17 16 16 17 17 17 17 18 18 18 18 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19
purchasing_power|31| 15 15 11 11 17 17 16 16 13 13 13 13 19 19 15 16 16 15 15 14 14 19 19 20 20 15 15 10 10 19 19 12 12 18 18 14 14 13 13 13 13 15 15 14 13 13 13 13 14 14 15 15 18 18 16 16 15 15 15 15 14 14 12 12 17 17 15 15 16 16 18 16 16 15 15 17 17 15 15 17 17 16 16 15 15 17 17 17 17 18 18 17 17 16 16 16 16 17 17 16 12 12 17 17 16 16 15 15 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16
quality|31| 14 14 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 15 15 15 15 15 18 18 18 18 18 20 20 30 30 30 15 15 15 15 15 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 12 12 12 12 12 12 12 12 12 12 10 10 10 10 10 12 12 12 12 12 12 12 29 29 29 12 12 12 12 12 12 12 12 12 12 11 11 11 11 11 13 13 13 13 13 17 17 17 17 17 17 17 17 17 17 17 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
